,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
9168,"Turkey Burgers with Tomato Jam, Olives and Feta",5.0,76.82051282051283,151.35999999999999,11.333333333333332,7.872727272727272,88.47826086956523,11.071428571428573,20.96,0.0,1.5555555555555556,0.4444444444444444,7.846153846153847,25.22222222222222,0.0,40.93333333333333,0.0,0.6666666666666667,0.1538461538461538,0.5625,0.823529411764706,0.25,104.16666666666669,0.0,0.0,0.24,1.1904761904761905,1.0909090909090908,1.2727272727272725,18.0,0.0,0.0,0.3617021276595745,1.7272727272727273
9169,Grilled Tuna Salade Niçoise,5.0,98.12820512820512,61.295,43.333333333333336,32.38545454545454,221.3478260869565,50.357142857142854,62.58,0.0,47.55555555555556,65.44444444444444,12.76923076923077,29.055555555555557,2.5,62.266666666666666,3.916666666666667,22.25,26.538461538461537,26.1125,17.705882352941174,14.75,68.33333333333334,0.0,5.44,27.12,12.142857142857142,20.454545454545453,54.18181818181819,13.333333333333332,7.91304347826087,0.0,11.553191489361701,23.81818181818182
9263,Maple-Roasted Tomato Toast with Goat Cheese and Mint,4.375,46.282051282051285,112.0,32.0,41.45454545454546,49.086956521739125,10.714285714285714,52.0,8.0,0.0,4.777777777777778,56.53846153846153,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446807,0.0
9300,Penne with Parmesan Cream and Prosciutto,4.375,65.37179487179488,139.5,58.333333333333336,33.63636363636364,177.82608695652175,12.85714285714286,131.8,0.0,29.11111111111111,0.0,65.61538461538461,27.722222222222225,2.5,3.5333333333333337,7.333333333333332,85.50000000000001,50.92307692307692,34.0,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,3.829787234042553,2.5636363636363635
9322,Jerusalem Chickpea Sandwich Filling,4.375,9.089743589743591,5.175,0.0,46.727272727272734,8.608695652173914,174.64285714285714,92.6,0.0,33.666666666666664,15.111111111111112,15.307692307692307,83.27777777777777,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063837,2.4363636363636365
9346,Portobello Mushrooms Stuffed with Spinach and Goat Cheese,4.375,84.73076923076924,188.4,60.66666666666667,8.26909090909091,127.13043478260869,11.785714285714286,115.62,0.0,29.11111111111111,36.111111111111114,129.84615384615384,25.27777777777778,2.5,3.5333333333333337,7.333333333333332,2.166666666666667,27.538461538461533,0.5,4.764705882352942,1.5,58.333333333333336,0.0,9.0,50.16,8.095238095238095,38.18181818181819,62.54545454545454,4.444444444444445,3.0869565217391304,0.0,10.97872340425532,2.5636363636363635
9367,"Chicken and Frisée Salad with Roasted Red Peppers, Toasted Almonds, and Manchego",4.375,140.31538461538463,215.835,72.33333333333334,52.25818181818182,84.8591304347826,149.43571428571428,192.70999999999998,0.0,40.0,183.88888888888889,98.42307692307692,204.64444444444442,0.0,6.000000000000001,0.0,6.425000000000001,13.446153846153846,14.2625,22.176470588235293,3.0,16.666666666666668,0.0,0.0,49.584,65.0,59.872727272727275,51.81818181818181,257.8666666666667,89.12608695652175,0.0,20.0,6.2727272727272725
9394,Chilled Beet Soup with Sour Cream,4.375,26.897435897435894,63.75,22.33333333333333,14.163636363636364,29.608695652173914,18.928571428571427,14.860000000000001,8.0,34.0,8.88888888888889,14.999999999999998,12.888888888888888,0.0,3.8666666666666663,0.0,6.75,9.307692307692308,6.4375,8.823529411764707,17.0,0.0,0.0,5.42,3.6000000000000005,8.80952380952381,5.090909090909092,3.0909090909090904,22.333333333333332,1.9130434782608692,0.0,16.425531914893618,5.163636363636364
9396,Tortilla Soup,4.375,5.653846153846154,7.645,16.666666666666668,18.14181818181818,25.130434782608695,0.3571428571428571,44.22,0.0,0.1111111111111111,116.66666666666666,52.692307692307686,0.5,0.0,0.6666666666666667,0.0,2.0,4.076923076923077,1.7812499999999998,1.4705882352941178,0.5,0.0,0.0,0.0,1.6,0.7142857142857143,0.7272727272727273,0.7272727272727273,2.111111111111111,0.0,0.0,0.9787234042553192,0.6727272727272727
9407,Peanut Butter and Jelly Layered Sandwiches,4.375,57.30769230769231,96.5,5.0,39.41818181818182,21.82608695652174,18.57142857142857,61.58,8.6,0.0,4.0,14.692307692307693,14.777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9420,Fattoush,5.0,15.615384615384613,16.65,7.666666666666666,15.981818181818182,32.56521739130435,18.92857142857143,24.32,0.0,73.88888888888889,56.888888888888886,9.538461538461538,11.611111111111112,0.0,7.2666666666666675,0.0,10.416666666666668,13.384615384615385,12.75625,13.47058823529412,14.0,16.666666666666668,0.0,0.0,9.040000000000001,7.61904761904762,16.363636363636363,15.818181818181817,14.222222222222223,0.0,0.0,11.170212765957448,8.963636363636363
9433,"Grilled Turkey, Bacon, Radicchio, and Blue Cheese Sandwiches",4.375,197.83333333333337,217.785,79.33333333333333,6.116363636363637,156.08695652173913,20.714285714285715,92.8,0.0,0.5555555555555556,1.3333333333333333,45.46153846153847,10.833333333333332,0.0,6.000000000000001,0.0,3.166666666666667,6.615384615384615,10.2875,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,2.9574468085106385,6.2727272727272725
9597,Eggplant and Sun-dried Tomato Spread,4.375,19.205128205128204,10.94,0.0,2.963636363636364,9.086956521739127,13.928571428571429,9.6,0.0,0.7777777777777778,7.888888888888888,2.6923076923076925,9.388888888888888,0.0,4.8,0.0,19.166666666666668,9.461538461538462,10.15,11.470588235294118,9.75,0.0,0.0,0.0,13.12,19.761904761904763,12.363636363636363,17.636363636363637,43.77777777777778,0.0,0.0,5.617021276595745,2.0
9598,Greek-Italian Chopped Salad,4.375,104.97435897435898,184.76499999999996,19.999999999999996,25.37090909090909,112.30434782608695,50.35714285714286,58.08,0.0,81.77777777777777,66.77777777777777,19.76923076923077,42.72222222222222,0.0,55.53333333333333,0.0,14.500000000000002,15.461538461538462,9.6,15.176470588235297,21.5,104.16666666666669,0.0,0.0,15.040000000000001,17.857142857142858,11.818181818181817,17.81818181818182,52.55555555555556,0.0,0.0,23.531914893617017,9.381818181818181
9616,Texas-Style Steak on Toast,4.375,47.06410256410257,44.86,17.666666666666668,63.81818181818181,64.43478260869566,14.642857142857142,63.260000000000005,0.0,1.5555555555555556,0.4444444444444444,6.384615384615385,63.11111111111113,0.0,40.93333333333333,0.0,84.00000000000001,25.69230769230769,29.875000000000004,0.823529411764706,0.25,0.0,0.0,0.0,0.88,2.380952380952381,1.4545454545454544,1.4545454545454544,18.88888888888889,0.0,0.0,1.914893617021277,1.7272727272727273
9627,Steakhouse Salad with Red Chile Dressing and Peanuts,5.0,32.47435897435898,107.425,35.66666666666667,48.00727272727272,62.52173913043479,12.142857142857142,47.0,0.0,33.88888888888889,28.111111111111114,46.61538461538462,3.7222222222222223,0.0,1.2666666666666666,0.0,8.25,9.76923076923077,4.05625,10.0,17.25,0.0,0.0,0.0,4.960000000000001,6.904761904761905,6.272727272727273,2.727272727272727,15.0,0.0,0.0,13.170212765957448,3.8727272727272726
9673,"Hot Open-Faced Ham, Swiss Cheese, and Mushroom Sandwiches",4.375,46.358974358974365,97.82499999999999,47.0,4.087272727272727,74.26086956521738,3.214285714285715,92.03999999999999,0.0,1.4444444444444444,0.0,69.61538461538461,9.555555555555555,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,15.042553191489363,13.745454545454544
9678,Curried Chicken-Coconut Soup,4.375,75.08974358974359,180.74499999999998,16.666666666666668,43.607272727272715,45.913043478260875,73.57142857142857,95.82000000000001,0.0,0.1111111111111111,31.333333333333336,16.46153846153846,46.27777777777777,0.0,0.6666666666666667,0.0,2.0,4.076923076923077,1.7812499999999998,1.4705882352941178,0.5,0.0,0.0,0.0,1.6,0.7142857142857143,0.7272727272727273,0.7272727272727273,2.111111111111111,0.0,0.0,0.8936170212765958,0.6727272727272727
9698,Beef Stew in the Crock Pot,4.375,8.846153846153847,20.740000000000002,17.666666666666668,26.443636363636365,35.73913043478261,25.0,63.540000000000006,0.0,84.66666666666667,13.777777777777779,6.769230769230769,45.61111111111112,0.0,4.4,0.0,87.83333333333334,33.69230769230769,36.025000000000006,7.647058823529412,10.0,0.0,0.0,0.0,2.8000000000000003,2.857142857142857,1.8181818181818183,0.0,5.666666666666666,0.0,0.0,5.48936170212766,1.4909090909090907
9721,Roast Beef Sandwiches with Blue Cheese Dressing,4.375,193.4871794871795,293.285,102.0,8.250909090909092,137.91304347826085,21.071428571428577,153.51999999999998,0.0,13.88888888888889,17.77777777777778,64.92307692307692,36.277777777777786,0.0,6.000000000000001,0.0,3.166666666666667,6.615384615384615,10.2875,7.647058823529412,3.0,16.666666666666668,0.0,0.0,5.680000000000001,3.095238095238096,12.636363636363637,14.181818181818182,4.777777777777778,0.0,0.0,10.74468085106383,6.2727272727272725
9791,Green Papaya Salad with Shrimp,4.375,40.91025641025641,61.209999999999994,42.333333333333336,55.56363636363637,31.999999999999993,55.714285714285715,52.04,0.0,59.55555555555556,54.55555555555556,26.92307692307692,14.11111111111111,0.0,0.0,0.0,0.8333333333333334,0.3076923076923077,0.0,0.0,0.25,0.0,0.0,0.2199999999999999,0.0,0.2380952380952381,0.3636363636363636,0.0,1.6666666666666667,1.9130434782608692,0.0,0.1914893617021276,0.0
9798,"Mexican Pizza with Chorizo, Monterey Jack Cheese and Sun-Dried Tomatoes",4.375,82.01282051282053,227.35,102.00000000000001,16.283636363636365,118.65217391304347,21.785714285714285,145.02,8.0,0.0,5.222222222222222,48.84615384615385,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.212765957446807,0.0
9896,Fast White-Bean Stew,4.375,19.435897435897438,22.58,33.0,8.56,42.04347826086957,20.714285714285715,69.5,0.0,0.5555555555555556,2.0,3.0,20.444444444444443,0.0,12.066666666666666,0.0,10.666666666666668,14.307692307692307,12.975,14.411764705882355,8.25,16.666666666666668,0.0,0.0,14.080000000000002,12.61904761904762,18.90909090909091,28.181818181818183,26.555555555555557,0.0,0.0,10.787234042553191,9.236363636363636
9903,Sausage Gravy,4.375,8.012820512820513,15.6,23.33333333333333,17.163636363636364,200.34782608695656,11.071428571428571,15.62,0.0,0.0,5.222222222222222,6.0,6.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9916,Wild Mushroom and Gruyère Tart with Fresh Herb Salad,4.375,48.53846153846154,98.37,35.666666666666664,32.99272727272728,60.78260869565217,31.07142857142857,57.96,8.0,37.22222222222222,64.55555555555556,41.30769230769231,40.3888888888889,1.0,2.533333333333333,0.0,92.50000000000001,54.07692307692308,34.125,11.647058823529413,28.25,22.500000000000004,0.0,0.0,18.4,14.285714285714285,13.727272727272727,21.818181818181817,19.333333333333332,0.0,0.0,27.4468085106383,4.018181818181818
9960,Swordfish and Caponata Sandwiches,4.375,40.87179487179487,29.589999999999996,9.333333333333334,12.134545454545453,27.782608695652172,24.28571428571429,37.239999999999995,0.0,14.555555555555557,24.333333333333336,16.384615384615383,22.27777777777778,0.0,50.666666666666664,3.916666666666667,29.333333333333336,18.384615384615387,19.775,16.058823529411764,15.75,40.0,0.0,5.44,28.4,25.714285714285715,16.18181818181818,46.18181818181819,50.333333333333336,7.91304347826087,0.0,17.340425531914892,9.781818181818181
9969,Grilled Vegetable and Rice Salad with Fish-Sauce Vinaigrette,5.0,5.910256410256411,8.2,0.0,9.818181818181818,7.739130434782608,9.285714285714286,5.26,0.0,39.44444444444444,43.888888888888886,5.076923076923077,5.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9980,"Tomato, Goat Cheese, and Onion Tart",4.375,32.53846153846155,88.00000000000001,17.666666666666668,22.494545454545456,44.73913043478261,8.214285714285714,64.0,0.0,0.0,0.0,1.2307692307692308,19.55555555555556,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9996,"Korean Rice Bowl with Steak, Asparagus, and Fried Egg",4.375,62.70512820512821,120.87499999999999,47.666666666666664,74.70181818181817,48.130434782608695,30.357142857142858,104.85999999999999,0.0,33.666666666666664,9.11111111111111,17.384615384615387,55.22222222222223,0.0,3.4666666666666663,0.0,5.083333333333333,5.307692307692308,4.86875,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,7.872340425531916,2.4363636363636365
10069,Croque-Monsieur,5.0,38.42307692307693,93.42499999999998,47.0,2.1563636363636363,58.47826086956521,0.0,90.28,0.0,1.4444444444444444,0.0,67.53846153846153,4.666666666666666,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,7.8936170212765955,13.745454545454544
10119,Spiced Lamb in Pita,4.375,42.43589743589744,81.75,23.666666666666668,25.2,5.565217391304348,52.85714285714286,45.519999999999996,0.0,1.4444444444444444,26.0,52.46153846153846,117.5,0.0,12.866666666666664,0.0,10.916666666666668,10.53846153846154,14.000000000000002,23.529411764705884,6.0,0.0,0.0,0.0,9.44,32.38095238095238,21.545454545454547,16.90909090909091,53.77777777777778,686.9565217391306,0.0,14.106382978723405,3.781818181818182
10138,Lobster Salad with Summer Vegetables,4.375,21.641025641025642,24.905,78.33333333333333,19.37818181818182,50.95652173913044,17.5,56.46,9.6,46.666666666666664,44.44444444444444,15.999999999999998,11.277777777777777,2.5,17.733333333333334,0.0,10.750000000000002,12.307692307692307,18.15625,12.411764705882355,8.0,67.5,0.0,0.0,22.48,14.523809523809526,44.63636363636363,157.81818181818184,191.77777777777777,0.0,0.0,11.48936170212766,25.945454545454545
10259,Indian Shrimp Curry,4.375,109.19230769230768,278.62,119.66666666666666,53.36,99.04347826086956,163.21428571428572,129.26,0.0,7.000000000000001,112.22222222222221,157.46153846153845,106.55555555555554,0.5,16.066666666666666,0.0,25.5,25.384615384615383,26.94375,10.117647058823527,7.000000000000001,42.91666666666667,0.0,0.0,54.56,84.76190476190476,52.81818181818183,108.18181818181817,131.33333333333331,82.6086956521739,0.0,29.80851063829787,16.454545454545453
10315,Southeast Asian Turkey Burgers,4.375,55.44871794871795,68.985,117.66666666666667,21.185454545454544,66.86956521739131,18.928571428571427,74.14,0.0,12.22222222222222,5.555555555555555,12.0,15.666666666666666,7.5,5.6000000000000005,0.0,8.083333333333334,20.53846153846154,0.8187500000000001,3.647058823529412,9.0,20.833333333333336,0.0,0.0,11.6,4.761904761904762,11.363636363636363,35.63636363636364,12.88888888888889,0.0,0.0,5.23404255319149,30.69090909090909
10316,Corned Beef Sandwiches with Pickled Cabbage,4.375,149.0769230769231,165.93499999999997,66.0,0.8727272727272728,85.3913043478261,5.714285714285714,92.2,0.0,0.5555555555555556,0.0,57.46153846153846,37.44444444444445,0.0,0.7333333333333333,0.0,0.8333333333333334,16.153846153846153,6.875000000000001,12.529411764705884,13.0,0.0,0.0,0.0,1.92,3.333333333333333,2.0,0.9090909090909092,2.6666666666666665,0.0,0.0,3.2127659574468086,2.8181818181818183
10321,Smoked Fish Trio,5.0,113.52564102564102,114.83000000000001,63.99999999999999,20.890909090909087,86.56521739130434,23.21428571428571,101.6,0.0,64.55555555555556,80.77777777777777,24.538461538461537,23.944444444444443,60.5,75.26666666666667,3.916666666666667,40.75,33.30769230769231,48.556250000000006,30.764705882352942,53.0,163.75,0.0,5.44,37.36,24.28571428571429,15.727272727272728,69.63636363636364,35.33333333333333,7.91304347826087,0.0,22.148936170212764,20.87272727272727
10340,Cuban-Style Burgers with Grilled Ham & Cheese,4.375,126.1923076923077,197.585,100.99999999999999,19.46909090909091,152.95652173913044,52.857142857142854,234.18,0.0,9.0,9.0,79.84615384615384,418.44444444444446,3.5,25.999999999999996,0.0,103.58333333333333,44.92307692307692,69.975,53.82352941176471,4.5,16.666666666666668,0.0,0.0,70.64,103.33333333333333,66.18181818181817,132.72727272727272,118.33333333333331,144.7826086956522,0.0,49.170212765957444,22.309090909090905
10355,Republic of the Rio Grande Grilled Tuna and Grapefruit Supreme Salad,5.0,96.56410256410255,99.865,41.666666666666664,51.094545454545454,93.95652173913044,78.21428571428572,125.84,0.0,74.0,88.22222222222221,23.923076923076923,38.94444444444444,0.0,53.0,3.916666666666667,18.833333333333332,20.46153846153846,21.931250000000002,15.882352941176471,18.5,56.66666666666667,0.0,5.44,22.8,11.666666666666666,18.818181818181817,43.81818181818182,15.777777777777777,7.91304347826087,0.0,14.46808510638298,15.963636363636363
10369,Steamed Striped Bass with Ginger and Scallions,4.375,22.397435897435898,10.620000000000001,12.333333333333334,37.25454545454545,294.9130434782609,17.857142857142858,76.88,0.0,3.555555555555556,2.7777777777777777,7.615384615384615,44.277777777777786,21.5,19.2,0.0,104.08333333333334,50.53846153846154,57.056250000000006,25.529411764705877,13.75,9.583333333333334,0.0,0.0,26.88,26.19047619047619,12.0,57.090909090909086,9.444444444444445,0.0,0.0,13.914893617021278,12.98181818181818
10425,"Barley, Cauliflower, and Herbs with Burrata",4.375,35.05128205128206,93.45000000000002,19.0,10.86909090909091,34.7391304347826,13.214285714285715,46.6,0.0,2.777777777777778,0.0,1.0,7.555555555555555,0.5,1.5333333333333334,0.0,7.5,4.9230769230769225,12.4375,8.588235294117647,4.25,0.0,0.0,0.2199999999999999,4.24,5.238095238095238,7.545454545454547,15.090909090909092,12.888888888888886,1.9130434782608692,0.0,2.106382978723404,2.4363636363636365
10474,Truffled Mac 'N' Cheese,4.375,119.44871794871796,280.375,99.33333333333333,40.258181818181825,146.2173913043478,45.71428571428572,193.48000000000002,0.0,58.22222222222222,13.0,169.0,29.77777777777778,5.5,6.600000000000001,7.333333333333332,91.41666666666667,73.46153846153845,41.875,14.411764705882355,25.25,128.33333333333334,0.0,9.0,83.67999999999999,21.428571428571427,73.63636363636364,89.27272727272727,21.333333333333336,3.0869565217391304,0.0,15.787234042553191,11.618181818181817
10515,Jacques's French Potato Salad,5.0,101.20512820512822,129.28,35.333333333333336,61.338181818181816,128.21739130434784,56.07142857142857,57.699999999999996,0.0,48.55555555555556,45.33333333333333,28.692307692307697,57.94444444444445,2.5,53.666666666666664,0.0,108.91666666666669,42.84615384615385,40.2,12.23529411764706,8.0,11.666666666666668,0.0,0.0,16.0,17.380952380952383,12.0,74.72727272727273,29.0,0.0,0.0,9.48936170212766,16.10909090909091
10516,Dilly Bean Potato Salad,4.375,157.64102564102566,159.26,54.0,37.93090909090909,100.6086956521739,35.714285714285715,26.82,0.0,47.0,46.77777777777777,22.923076923076927,12.38888888888889,2.5,10.4,14.000000000000002,12.833333333333336,15.384615384615383,6.8812500000000005,7.470588235294118,5.75,11.666666666666668,0.0,4.0,7.44,4.7857142857142865,5.0,11.454545454545457,4.888888888888889,2.4347826086956523,0.0,7.042553191489362,9.763636363636364
10518,Chiles Poblanos Rellenos de Queso (Poblano Chiles Stuffed with Cheese),4.375,40.08974358974359,92.06500000000001,17.666666666666668,26.31272727272727,29.999999999999996,116.78571428571428,110.0,0.0,146.66666666666666,34.888888888888886,17.30769230769231,58.388888888888886,0.0,20.933333333333334,0.0,6.75,92.3076923076923,54.1875,47.64705882352941,12.75,0.0,0.0,19.12,47.84,64.28571428571429,40.36363636363636,6.363636363636363,121.33333333333334,109.60869565217392,755.5555555555555,71.48936170212767,15.327272727272726
10530,"Flatbread Pizzas with Olives, Feta and Artichokes",4.375,75.62820512820514,149.655,0.0,9.752727272727272,68.43478260869566,26.78571428571429,7.24,0.0,1.6666666666666667,8.666666666666668,6.230769230769232,22.27777777777778,0.0,42.199999999999996,0.0,4.833333333333334,7.000000000000001,7.500000000000001,5.588235294117648,22.5,104.16666666666669,0.0,0.0,6.08,11.19047619047619,4.7272727272727275,1.636363636363636,32.111111111111114,0.0,0.0,6.446808510638299,7.9818181818181815
10550,The Scandalous Scandinavian,5.0,67.88461538461539,105.25,35.33333333333333,54.770909090909086,164.91304347826087,43.214285714285715,65.22,0.0,0.4444444444444444,5.333333333333334,12.07692307692308,42.55555555555556,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,3.9361702127659575,7.781818181818181
10563,Winter Minestrone,4.375,69.79487179487178,92.61999999999998,23.666666666666668,12.77818181818182,83.95652173913042,52.5,31.459999999999994,0.0,85.22222222222223,14.444444444444445,13.692307692307693,25.27777777777778,0.0,11.2,0.0,12.833333333333334,32.0,16.275,26.94117647058824,28.25,0.0,0.0,0.0,13.120000000000001,15.714285714285715,10.090909090909092,14.90909090909091,30.111111111111114,0.0,0.0,23.29787234042553,7.272727272727273
10590,"Endive Salad with Apples, Walnuts and Gorgonzola",4.375,169.35897435897436,227.625,49.0,47.763636363636365,109.90260869565216,87.14285714285714,164.37999999999997,0.0,52.0,55.888888888888886,70.46153846153847,69.61111111111111,0.0,8.933333333333334,0.0,9.833333333333334,12.384615384615383,12.7875,8.823529411764707,38.5,16.666666666666668,0.0,18.0,50.480000000000004,66.42857142857143,65.9090909090909,52.18181818181818,262.44444444444446,103.04347826086958,0.0,25.5531914893617,9.327272727272728
10657,Steak Tacos with Cilantro-Radish Salsa,5.0,0.0,0.0,0.0,40.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10673,"Asparagus, Crab, and Orange Salad",4.375,20.0,16.81,78.99999999999999,50.19272727272727,105.78260869565217,39.285714285714285,99.25999999999999,0.0,80.66666666666666,54.333333333333336,25.846153846153847,37.5,0.5,34.13333333333333,0.0,28.333333333333332,20.615384615384613,39.175,29.235294117647058,31.5,181.66666666666669,0.0,5.2,51.440000000000005,31.19047619047619,52.90909090909092,201.63636363636363,129.44444444444443,0.0,0.0,19.361702127659576,37.67272727272727
10683,Blackened Steak Salad,4.375,109.89230769230771,240.54000000000002,80.33333333333334,107.08,148.69565217391303,99.79285714285714,223.46999999999997,0.0,108.66666666666666,197.0,107.50000000000003,172.9777777777778,0.0,23.466666666666665,0.0,111.25833333333334,59.75384615384615,64.4625,55.235294117647065,28.5,16.666666666666668,0.0,5.2,20.544000000000004,45.23809523809524,40.054545454545455,33.45454545454546,77.19999999999999,691.3000000000002,0.0,29.404255319148938,14.400000000000002
10744,Fish Cakes with Caper-Parsley Sauce,4.375,28.15384615384615,23.65,21.0,11.163636363636362,39.347826086956516,16.07142857142857,65.2,8.0,0.4444444444444444,0.0,4.6923076923076925,16.11111111111111,0.0,45.86666666666667,3.916666666666667,10.166666666666666,8.923076923076923,9.625,4.588235294117647,6.0,40.0,0.0,5.44,15.28,5.952380952380952,3.818181818181818,28.545454545454547,6.5555555555555545,7.91304347826087,0.0,14.148936170212764,7.781818181818181
10781,Cobb Salad with Balsamic Shallot Vinaigrette,4.375,132.30769230769232,244.73499999999999,67.33333333333334,38.54545454545454,117.21739130434783,45.00000000000001,122.96,0.0,39.44444444444444,52.77777777777777,59.53846153846155,13.055555555555555,0.0,0.0,0.0,5.0,1.5384615384615383,1.25,20.294117647058822,8.5,0.0,0.0,5.8,5.4399999999999995,6.190476190476191,4.0,2.3636363636363633,10.666666666666666,12.695652173913045,0.0,8.659574468085106,2.0545454545454547
10785,Roasted Yellow Pepper Soup and Roasted Tomato Soup with Serrano Cream,5.0,54.87948717948718,110.08500000000001,45.33333333333333,23.636363636363637,37.17391304347826,20.864285714285714,47.49,0.0,0.0,208.33333333333334,68.96153846153847,9.588888888888889,0.0,0.0,0.0,8.258333333333333,8.36923076923077,5.225,34.8235294117647,8.5,0.0,0.0,5.8,6.144,7.142857142857142,4.781818181818182,2.1818181818181817,16.2,17.03913043478261,0.0,12.76595744680851,2.0545454545454547
10809,Mushroom and Brown Rice Veggie Burger,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10841,Smoked Fish with Fennel and Arugula Salad,4.375,75.85897435897436,52.51,27.0,66.05818181818182,82.82608695652175,90.00000000000001,123.24,8.0,27.444444444444443,59.111111111111114,30.923076923076923,66.77777777777777,60.5,80.13333333333333,3.916666666666667,113.75,48.07692307692308,76.13750000000002,22.941176470588232,24.0,163.75,0.0,5.66,35.44,16.428571428571427,10.727272727272727,68.36363636363637,23.444444444444443,9.826086956521738,0.0,38.87234042553191,20.799999999999997
10856,"Warm Goat Cheese, Beet and Arugula Sandwiches",5.0,83.35897435897438,203.425,57.333333333333336,12.92,78.17391304347825,16.42857142857143,120.25999999999999,0.0,47.77777777777777,31.44444444444445,71.38461538461539,19.61111111111111,0.0,9.866666666666667,0.0,9.083333333333332,15.615384615384615,16.725,16.47058823529412,19.75,16.666666666666668,0.0,5.2,9.280000000000001,11.666666666666668,17.363636363636363,17.272727272727273,25.444444444444446,0.0,0.0,16.765957446808514,11.436363636363637
10908,"Asian Shrimp, Pineapple, and Peanut Salad",4.375,96.46153846153845,91.09,55.66666666666667,63.11272727272728,69.65217391304347,35.714285714285715,50.84,0.0,40.55555555555556,48.11111111111111,20.615384615384613,19.166666666666664,0.0,30.666666666666664,0.0,1.6666666666666667,3.8461538461538463,0.8750000000000001,0.5882352941176471,1.0,10.833333333333334,0.0,0.0,2.48,1.6666666666666667,2.272727272727273,2.909090909090909,1.1111111111111112,0.0,0.0,1.2340425531914894,0.6545454545454545
10927,Michael Romano's Secret-Ingredient Soup,5.0,76.32051282051283,180.6,69.66666666666666,18.578181818181818,120.4782608695652,17.5,121.7,0.0,29.11111111111111,140.7777777777778,81.84615384615384,17.77777777777778,2.5,3.5333333333333337,7.333333333333332,2.166666666666667,36.76923076923076,7.125,20.35294117647059,1.5,58.333333333333336,0.0,9.0,54.4,16.428571428571427,38.18181818181819,62.54545454545454,33.88888888888889,46.56521739130435,0.0,13.340425531914892,2.5636363636363635
